id,full_name,html_url,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,language,topics,description,source
988360876,corrupt0303/dating-agent,https://github.com/corrupt0303/dating-agent,2025-05-22T12:39:55Z,2025-12-20T13:36:48Z,2025-12-20T13:36:45Z,5,2,0,Python,"agent, agents, ai, aiagent, aiagents, awesome, browser, llm, llmagents, lobe-chat-plugin, mern-project, n8n, nlp, python, typescript, ua, user-agent, user-agents","The Dating Agent is a voice-enabled AI assistant designed for matchmaking and general information, integrating with Locanto for enhanced browsing. With features like real-time chat and LLM-based tool orchestration, it provides a seamless user experience. 🛠️💬",
984740125,Aeron1-bit/PyWxDump,https://github.com/Aeron1-bit/PyWxDump,2025-05-16T12:33:16Z,2025-12-20T13:36:00Z,2025-12-20T13:35:56Z,134,108,0,Python,"pywxdump, wechat, wx, wxdump, wxexport",获取微信信息；读取数据库，本地查看聊天记录并导出为csv、html等格式用于AI训练，自动回复等。支持多账户信息获取，支持所有微信版本。,
984157265,shashank2122/Local-Voice,https://github.com/shashank2122/Local-Voice,2025-05-15T13:37:42Z,2025-12-20T13:35:40Z,2025-12-20T13:35:36Z,15,6,0,Python,"android, chatbot, deep-learning, echo, esp-idf, home-assistant, large-language-models, ollama, privacy, python, stt, voice, walkie-talkie, whisper","A real-time, offline voice assistant for Linux and Raspberry Pi. Uses local LLMs (via Ollama), speech-to-text (Vosk), and text-to-speech (Piper) for fast, wake-free voice interaction. No cloud. No APIs. Just Python, a mic, and your voice.",
984172017,luticuzokz53/real_estate_leadbot_public,https://github.com/luticuzokz53/real_estate_leadbot_public,2025-05-15T14:02:53Z,2025-12-20T13:35:32Z,2025-12-20T13:35:29Z,6,1,0,Python,"automation, fsbo, in-progress, lead-generation, needs-testing, python, real-estate, scraper, sendgrid, wip","A lightweight Python tool that scrapes FSBO listings from Zillow and emails daily lead reports using SendGrid. Designed for real estate agents and investors seeking a simple, automated way to generate fresh FSBO leads.",
983841540,ooyinet/WeClone,https://github.com/ooyinet/WeClone,2025-05-15T02:13:25Z,2025-12-20T13:35:19Z,2025-12-20T13:35:15Z,104,32,0,Python,"angular, deployment-tools, llm, modern-web-development, qwen, web-application-generator, web-cloning, website-scraper, website-scraping, websitescraping",🚀从聊天记录创造数字分身的一站式解决方案💡 使用聊天记录微调大语言模型，让大模型有“那味儿”，并绑定到聊天机器人，实现自己的数字分身。  数字克隆/数字分身/数字永生/LLM/聊天机器人/LoRA,
983570388,sorin177/ai-analyst-agent,https://github.com/sorin177/ai-analyst-agent,2025-05-14T15:20:49Z,2025-12-20T13:35:06Z,2025-12-20T13:35:03Z,12,4,0,Python,"agentic-ai, agno, ai, ai-assistant, analytics, awsbeanstalk, blackhat, data-visualization, defcon, llm, mysql, plotly, sql-generation, vulnerability","Ask questions about your business data in plain English,  Get automatic SQL queries and visualizations, Receive AI-powered insights and recommendations, No SQL knowledge required",
983546278,TraceDesigns/MegaETH-Faucet,https://github.com/TraceDesigns/MegaETH-Faucet,2025-05-14T14:40:58Z,2025-12-20T13:35:05Z,2025-12-20T13:35:02Z,5,0,0,Python,"eth-faucet, eth-mega-faucet, hiddencode, mega-faucet, megaeth, megaeth-auto, megaeth-automation, megaeth-bot, megaeth-eco, megaeth-faucet, megaeth-tool","🚀 Easily automate MegaETH testnet ETH claims and batch-check wallet balances with this Python toolkit. Features proxy support, multi-threading, and a simple CLI.",
982232537,bensugursoy/Drone-Swarm-RL-airsim-sb3,https://github.com/bensugursoy/Drone-Swarm-RL-airsim-sb3,2025-05-12T15:10:06Z,2025-12-20T13:34:59Z,2025-12-20T13:34:55Z,6,1,0,Python,"airsim, drone, drones, droneswarm, marl, multiagent-reinforcement-learning, pettingzoo, ppo, reinforcement-learning, stablebaselines3, supersuit, swarm-intelligence, swarm-robotics, unreal-engine","Training of Drone Swarms using StableBaselines3, PettingZoo, AirSim and UE4",
981443411,Crezy-haker/videocutterAI,https://github.com/Crezy-haker/videocutterAI,2025-05-11T05:42:57Z,2025-12-20T13:34:39Z,2025-12-20T13:34:36Z,15,3,0,Python,"ai-agents, ai-tool, automation, ffmpeg, flask, google-generative-ai, hari, python, video-cutting-and-trimming, video-processing, wishper",AI-powered web tool that automatically finds and generates highlight clips from your videos.,
981284115,Willywillisonq24324/telegram-member-adder-scrapper,https://github.com/Willywillisonq24324/telegram-member-adder-scrapper,2025-05-10T18:50:04Z,2025-12-20T13:34:27Z,2025-12-20T13:34:24Z,37,27,0,Python,"2025, python, telegram, telegram-api-bot, telegram-channel, telegram-channel-scraper, telegram-followers, telegram-group-member-adding, telegram-scraper-2025, telegram-scraper-member-adder, telegram-tool, telegramscraper, telethon-scripts",Telegram Group Manager is a Python script built with the Telethon library that helps you efficiently manage members across Telegram groups and channels. This tool simplifies common group administration tasks through an easy-to-use command line like adding memebers from other groups,
980774722,Yghan31/multi-tracking-YOLOv8-ByteTrack,https://github.com/Yghan31/multi-tracking-YOLOv8-ByteTrack,2025-05-09T17:35:10Z,2025-12-20T13:34:18Z,2025-12-20T13:34:14Z,6,0,0,Python,"animals-tracking, botsort, bytetrack, object-detection, objects-tracking, onnx, opencv, pose-estimation, pose-tracking, pytorch, real-time-object-detection, region-of-interest, yolo, yolov8","This demo is a simple software that I created using my studies and courses. It's designed for real-time object detection and tracking in video streams, using YOLOv8 for detection and ByteTrack for multi-object tracking. It is suitable for tracking objects in video footage, and can run on both GPU and CPU.",
980651556,Ahm-rgb/Alpha-SQL,https://github.com/Ahm-rgb/Alpha-SQL,2025-05-09T13:36:18Z,2025-12-20T13:34:15Z,2025-12-20T13:34:12Z,6,1,0,Python,"data-structures, icml-2025, javascript, json, mariadb, mysql, partitioning, php, plsql, pyspark, stocks-api, text-to-sql, time-series, visio"," Official repository for the paper ""Alpha-SQL: Zero-Shot Text-to-SQL using Monte Carlo Tree Search"" [ICML'25]",
980482632,racanreggo6v42/DDoS,https://github.com/racanreggo6v42/DDoS,2025-05-09T07:49:00Z,2025-12-20T13:34:09Z,2025-12-20T13:34:06Z,23,21,0,Python,"amazon-bypass, anti-ddos, attack, cloudflarebypass, ddos-attack-script, ddos-attack-tools, ddos-attacks, ddos-protection, denial-of-service, hacking, pentesting, pyddos, security, shell",A tool simulates a DDoS attack Whit high speed and secure.,
980274621,techdomegh/ai-news-scraper,https://github.com/techdomegh/ai-news-scraper,2025-05-08T21:29:11Z,2025-12-20T13:34:04Z,2025-12-20T13:34:00Z,6,2,0,Python,"chatgpt, embedding, employee, faiss, genai, generative-ai, llm, news-scraper, openai, python, semantic-search, vector-database, web-scraping, webscraper","AI News Scraper & Semantic Search: A Python application that scrapes news articles, uses GenAI to generate summaries and identify topics, and provides semantic search capabilities through vector embeddings",
980238476,irfanbob26/AI-Chatbot,https://github.com/irfanbob26/AI-Chatbot,2025-05-08T19:52:37Z,2025-12-20T13:34:03Z,2025-12-20T13:33:59Z,5,2,0,Python,"agent, ai-agent, ai-chatbot-framework, chatgpt, copilot, discord-bot, gpt4, hacktoberfest, help-wanted, langchain, nlp, open-source, redis, svelte","AI-powered chatbot built with Python, NLP, and Flask — automate customer support queries with intent recognition and dynamic responses.",
978659362,NayanMistry534/discord-raider-tool,https://github.com/NayanMistry534/discord-raider-tool,2025-05-06T10:20:46Z,2025-12-20T13:33:52Z,2025-12-20T13:33:48Z,17,17,0,Python,"account-nuker, ban-all, bot, discord-multi-tool, discord-nukers, discord-raid-tool, discord-raid-tools, gang-nuker, kick-all, open-source, ping, python, raid, spammer","discord-raider-tool is a utility designed to automate actions within Discord servers, allowing users to efficiently manage and engage with communities. It offers features like bulk messaging and user management to streamline server operations.",
977098386,Arman171/WebForensic,https://github.com/Arman171/WebForensic,2025-05-03T12:23:21Z,2025-12-20T13:33:35Z,2025-12-20T13:33:32Z,10,1,0,Python,"automation, data-leak-detection, digital-forensics, dns-analysis, docker, nmap, penetration-testing, shodan, vulnerability-detection, web-crawler","WebForensicAnalyzer is an advanced all-in-one tool for web reconnaissance, digital forensics, OSINT, and cybersecurity professionals. It automates deep website analysis—leveraging Shodan, Nmap, and more—to detect vulnerabilities, extract data, and deliver structured forensic results",
976598346,Mojo96666/hack-crypto-wallets,https://github.com/Mojo96666/hack-crypto-wallets,2025-05-02T11:56:21Z,2025-12-20T13:33:23Z,2025-12-20T13:33:19Z,5,1,0,Python,"bitcoin, bitcoin-api, blockchain-technology, ctf-challenges, cybersecurity, ethereum, injection, mining, mining-visualizer, pentesting, security, social-media-hacking, software-engineering, web3",A software tool created to circumvent security mechanisms and gain unauthorized access to encrypted cryptocurrency wallets. It employs sophisticated hacking methods and algorithms to exploit weaknesses in wallet encryption protocols.,
975820168,REVERSEDCD/jobspy-api,https://github.com/REVERSEDCD/jobspy-api,2025-05-01T00:42:21Z,2025-12-20T13:33:18Z,2025-12-20T13:33:14Z,5,1,0,Python,"docker, fastapi, glassdoor, google-jobs, job-scraper, jobspy, linkedin, pyrhon, remote-jobs","Dockerized version of JobSpy job search utility with API key auth, rate limiting, and proxy support.",
973895585,thinker84/Real-Time-stock-price-prediction-and-market-analysis-using-Machine-Learning,https://github.com/thinker84/Real-Time-stock-price-prediction-and-market-analysis-using-Machine-Learning,2025-04-28T00:22:19Z,2025-12-20T13:33:10Z,2025-12-20T13:33:07Z,11,1,0,Python,"data-science, django, lstm, machine-learning, numpy, pandas, pandas-datareader, scikit-learn, stock-market, stock-price-prediction, stooq, streamlit, yahoo-finance, yahoo-finance-api","Real-time stock price prediction app using LSTM, Streamlit, and historical data (2010–2023). Forecasts next 10 days & visualizes trends.",
973894655,DennisDRX/Faraday-Web-Researcher-Agent,https://github.com/DennisDRX/Faraday-Web-Researcher-Agent,2025-04-28T00:18:49Z,2025-12-20T13:33:07Z,2025-12-20T13:33:04Z,7,0,0,Python,"ai-agents, autonomous-agents, gemini, langchain, langgraph, llm, python, research-agents, research-tool, streamlit, web-research","Faraday: An Autonomous Web Research Agent (LangGraph/Streamlit). 🕵️♀️ Investigates queries using dynamic tools (Tavily, Google, NewsAPI, etc.), gathers multi-source info, and synthesizes structured reports in a Streamlit UI. Features agentic workflow & source tracking.",
973805485,waelsultan28/youtube-shorts-automation,https://github.com/waelsultan28/youtube-shorts-automation,2025-04-27T19:16:35Z,2025-12-20T13:33:05Z,2025-12-20T13:33:02Z,31,15,0,Python,"content-automation, ffmpeg, gemini-ai, open-source, selenium, short-videos, shorts, shorts-automate, video, video-editing, youtube-automation, youtube-automation-2024, youtube-bot, youtube-shorts-bot","AI-powered YouTube Shorts automation suite that handles content discovery, downloading, metadata optimization, uploading, scheduling, and performance tracking with self-improvement capabilities.",
973471437,militarandroid/cybersecurity_hack,https://github.com/militarandroid/cybersecurity_hack,2025-04-27T04:03:40Z,2025-12-20T13:32:53Z,2025-12-20T13:32:50Z,42,13,0,Python,"bash, communityexchange, docker, exploitation, hacker, hacking, kali-linux, payload, penetration-testing, pentesting, python, robotics, shell, step-tutorial","Social Media, Website, Crypto Hacking 🔥 Hacker, Cyber, Cybersecurity. Instagram, TikTok, YouTube, Telegram, Snapchat Hacking. Cryptocurrency Bitcoin Ethereum Litecoin Dogecoin Solana Wallet. Dark Deep Web Hacker. Password cracker, mail gmail, webapp, zip, vulnerability, RAT, malware, trojan, black hat, PHP HTML hacker. Exploit social engineering.",
973005569,youmeat6678/Instagram-Hashtag-Scraper,https://github.com/youmeat6678/Instagram-Hashtag-Scraper,2025-04-26T04:04:15Z,2025-12-20T13:32:39Z,2025-12-20T13:32:36Z,13,1,0,Python,"clicknium, colaboratory, data-science, data-scraping, ig-scraper, instagram, instagram-automation, instagram-downloader, instagram-hashtag-scraper, instagram-photos, scraping, scrapy, social-data, social-media-scraper","A Python project for scraping Instagram posts based on specific hashtags. This tool uses Selenium for browser automation and BeautifulSoup for scraping content from Instagram. It's designed to fetch posts by hashtag, with customizable options to automate login, scrape content, and interact with Instagram posts.",
972607221,benkhelifamohamedtaher/speech-emotion-recognition,https://github.com/benkhelifamohamedtaher/speech-emotion-recognition,2025-04-25T11:02:04Z,2025-12-20T13:32:22Z,2025-12-20T13:32:19Z,6,1,0,Python,"affective-computing, colab-notebook, convolutional-neural-networks, deep-learning, deep-neural-networks, keras, librosa, neural-network, neural-networks, pandas, speech, speech-processing, svm, tensorflow","Deep learning system for emotion recognition from speech, achieving 50.5% accuracy on 8-class classification using transformer architecture and real-time analysis",
970444370,Creature-112/gemini-live,https://github.com/Creature-112/gemini-live,2025-04-22T03:06:40Z,2025-12-20T13:31:56Z,2025-12-20T13:31:52Z,7,6,1,Python,"compose-wasm, compose-web, composer-library, flask, function-calling, gemini-client, google-ai, google-api, llm, llm-apps, llm-chat-interface, python-generative-ai, realtime-video-processor, voice-to-code","This project enables real-time streaming of audio (and optionally video or screen captures) from your local device to Google Gemini using the Live API. It allows you to interact with Gemini through both text and voice, supporting conversational AI responses. ",
968651504,incno/WhatsApp-Spam-Bot,https://github.com/incno/WhatsApp-Spam-Bot,2025-04-18T13:26:40Z,2025-12-20T13:31:54Z,2025-12-20T13:31:50Z,8,1,0,Python,"automation, bot-spam, chatbot, chrome-driver, flutter, hactoberfest, indonesia, instagram-dm-bot, selenium-python, spam, spammer, whatsapp, whatsapp-chatbot, whatsapp-chatbot-python",Otomatisasi pengiriman pesan ke kontak atau grup WhatsApp Web menggunakan Python dan Selenium 4+.,
968472536,hoangtuanhehehehhe/AgentVault,https://github.com/hoangtuanhehehehhe/AgentVault,2025-04-18T06:25:33Z,2025-12-20T13:31:47Z,2025-12-20T13:31:43Z,7,0,0,Python,"a2a, agent, agent-framework, ai, api-key-management, decentralized, fastapi, interoperability, key-management, llm, mcp, open-source, python, security","""Open-source toolkit (Python Library, Registry API, CLI) for secure, decentralized AI agent interoperability using A2A/MCP.""",
965321206,omerso901/HRMedSeg,https://github.com/omerso901/HRMedSeg,2025-04-12T22:35:00Z,2025-12-20T13:31:14Z,2025-12-20T13:31:11Z,9,2,0,Python,,[ArXiv' 25] HRMedSeg: Unlocking High-resolution Medical Image segmentation via Memory-efficient Attention Modeling,
964539233,SHANMUGAM070106/cursor-free-vip,https://github.com/SHANMUGAM070106/cursor-free-vip,2025-04-11T11:24:40Z,2025-12-20T13:31:07Z,2025-12-20T13:31:04Z,142,57,1,Python,"automation, cursor, cursor-ai, cursor-ide, cursorai, cursors, free, freetrial, pro",[Support 0.48.x]（Reset Cursor AI MachineID & Auto Sign Up / In & Bypass Higher Token Limit）自动注册 Cursor Ai ，自动重置机器ID ， 免费升级使用Pro功能: You've reached your trial request limit. / Too many free trial accounts used on this machine. Please upgrade to pro. We have this limit in place to prevent abuse. Please let us know if you believe this is a mistake.,
964575444,luwhano/fastapi-langgraph-agent-production-ready-template,https://github.com/luwhano/fastapi-langgraph-agent-production-ready-template,2025-04-11T12:39:57Z,2025-12-20T13:31:08Z,2025-12-20T13:31:04Z,21,4,0,Python,"agent, agentic-ai, docker, fastapi, fastapi-template, langchain, langchain-python, langgraph, langgraph-python, llm, memory","A production-ready FastAPI template for building AI agent applications with LangGraph integration. This template provides a robust foundation for building scalable, secure, and maintainable AI agent services.",
962739774,amad890/cloudflare-temp-mail,https://github.com/amad890/cloudflare-temp-mail,2025-04-08T15:48:04Z,2025-12-20T13:31:00Z,2025-12-20T13:30:56Z,10,3,0,Python,"anonymous-email, cloudflare, cloudflare-email, cloudflare-workers, disposable-emails, flask, privacy, python, rest-api, temp-email, temp-mail, temp-mail-api, tempmail, temporary-email",api to create temporary email addresses with your own cloudflare domain,
960796350,iniarfia/mcp-server-mas-sequential-thinking,https://github.com/iniarfia/mcp-server-mas-sequential-thinking,2025-04-05T04:51:16Z,2025-12-20T13:30:48Z,2025-12-20T13:30:45Z,6,3,0,Python,,mcp-server-mas-sequential-thinking is a project focused on improving decision-making processes in multi-agent systems. It implements sequential reasoning techniques to enhance collaboration and efficiency among agents in various scenarios.,
960797096,riccorik/cursor-auto-icloud,https://github.com/riccorik/cursor-auto-icloud,2025-04-05T04:54:07Z,2025-12-20T13:30:45Z,2025-12-20T13:30:42Z,14,3,0,Python,,Auto registering cursor new account with iCloud hidemyemail features.,
960786164,kuroyaii/free-ip-stresser,https://github.com/kuroyaii/free-ip-stresser,2025-04-05T04:13:46Z,2025-12-20T13:30:40Z,2025-12-20T13:30:36Z,18,18,0,Python,"amazon-bypass, cloudflare-bypass, ddos-python, ddos-tool, ddosguard-bypass, free-ddos, free-ddos-tool, free-proxy, http-ddos, ip-booter-free, js-bypass, minecraft-ddos, stress-test, uam-bypass","#1 Free IP Stresser / IP Booter V6 - Ultimate Network Stress Testing tool Made by https://nightmare-stresser.co for educational network stress testing with 40+ attack methods and 20 API tools, for authorized use only",
