full_name,language,description,stargazers_count,created_at,updated_at,pushed_at,cca_score,ceh_score,ciq_score,community_vitality_score,language_score,recognition_score,csq_score,language_maturity_score,update_recency_score,epm_score,dc_score,code_health_score,ise_score,crq_score,csd_score,maintenance_efficiency_score,tc_score,novel_tech_stack_score,research_connection_score,problem_novelty_score,ti_score,topic_trend_score,industry_application_score,mdm_score,topic_innovation_score,gr_score,vi_score,net_score,external_appeal_score,overall_potential_score,main_topic,num_topics,topic_entropy,overall_potential_score,overall_potential_level
SECTL/SecRandom,Python,一个易用的班级抽号软件，专为教育场景设计，让课堂点名更高效透明！,58,2025-03-21 12:08:06+00:00,2025-12-20 14:34:42+00:00,2025-12-20 14:34:38+00:00,26.9154164863123,35.57144472312852,100,48.2161722476199,88,43.80779377586936,62.510377643601814,88,52.20457767610161,27.184466019417478,20,41.644233046416936,90,46,30,59.599999999999994,27.16676774657133,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.3776670709862854,0.3,0.6000000000000001,0.35,0.4175,45.22623109091407,"ai, agent, telegram",10,2.419467603551256,45.22623109091407,潜力中等
cs3306/IPTV-Sources,Python,IPTV直播源收集整合项目,14,2025-04-28 03:30:29+00:00,2025-12-20 14:33:10+00:00,2025-12-20 14:33:06+00:00,15.050309227775049,18.481610275449853,60,27.488687287517468,88,30.50903101163974,47.301024170286254,88,52.20457767610161,27.184466019417478,20,34.80002398342493,85,46,30,57.599999999999994,0.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.269,0.4,0.4,0.3,0.37500000000000006,35.35217661856435,Diverse,10,3.3219280934446673,35.35217661856435,潜力一般
PaulH97/Sen12Landslides,Python,Official code repository of Sen12Landslides,17,2025-03-01 22:05:49+00:00,2025-12-20 14:30:14+00:00,2025-12-20 14:30:10+00:00,16.260835301405628,18.481610275449853,60,27.9728977169697,88,33.85938784055365,49.10169516418209,88,52.20457767610161,41.747572815533985,20,40.70741330931884,85,51,30,59.349999999999994,55.37226126243547,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.4904890450497419,0.4,0.4,0.3,0.37500000000000006,41.34698799210103,"mcp, ai, knowledge",10,1.4825013905123592,41.34698799210103,潜力中等
cyh92/iptv-api3,Python,,6,2025-04-12 02:27:42+00:00,2025-12-20 14:28:30+00:00,2025-12-20 14:28:26+00:00,6.325183309178838,7.959596301084597,0,5.315932029051144,88,31.681246336522847,47.93103889465859,88,52.20457767610161,27.184466019417478,20,35.08353060939248,95,43,30,60.55,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.3,0.2,0.3,0.265,30.282076979057642,"project, ddos, data",10,2.4192407033260657,30.282076979057642,潜力一般
Zhalslar/astrbot_plugin_browser,Python,通过操控bot与浏览器交互（搜索、点击、滑动、滚动、缩放、输入、切换标签页、收藏等等）,20,2025-04-03 17:41:17+00:00,2025-12-20 14:28:26+00:00,2025-12-20 14:28:23+00:00,10.847051281103575,0.0,60,19.33882051244143,88,0.0,30.90374770098023,88,52.20457767610161,27.184466019417478,20,27.42124957223722,85,46,30,57.599999999999994,0.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.269,0.3,0.4,0.3,0.335,31.038955042557802,Diverse,10,3.3219280934446673,31.038955042557802,潜力一般
redfree8/config-fetcher,Python,,9,2025-06-11 10:08:00+00:00,2025-12-20 14:25:55+00:00,2025-12-20 14:25:51+00:00,13.704007069652482,22.34541185344134,0,13.302496976565461,88,18.89224125316727,41.057505217396454,88,52.20457767610161,27.184466019417478,20,31.99044045462452,85,46,30,57.599999999999994,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.5,0.2,0.4,0.37,33.31760018498263,"project, ddos, data",10,2.4192407033260657,33.31760018498263,潜力一般
cook369/proxy-collect,Python,proxy collect sub,5,2025-01-06 02:25:01+00:00,2025-12-20 14:25:50+00:00,2025-12-20 14:25:46+00:00,6.923436994398174,12.61566165809791,100,32.18485637809354,88,22.41507579503516,42.95087547607791,88,52.20457767610161,27.184466019417478,20,32.84245707103118,95,43,30,60.55,78.26960292182,0.5,0.3,0.5,0.44000000000000006,0.8,0.9,0.7800000000000001,0.6620784116872801,0.4,0.4,0.3,0.37500000000000006,44.43877374247522,"api, v2ray, free",10,0.7218681652442215,44.43877374247522,潜力中等
davxy/jam-conformance,Python,JAM Protocol Conformance Testing,20,2025-05-09 11:36:59+00:00,2025-12-20 14:22:44+00:00,2025-12-20 14:22:40+00:00,23.02422845821208,49.5118668578692,60,41.538844783539055,88,15.289917279891114,39.121412848573485,88,52.20457767610161,41.747572815533985,20,36.21628626729496,85,48,30,58.3,44.83829364074051,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.4483531745629621,0.5,0.4,0.5,0.46499999999999997,44.640031940602995,"ai, agent, telegram",10,1.8324322203070067,44.640031940602995,潜力中等
MinZin100000/Project-0,Python,,5,2025-05-09 11:24:32+00:00,2025-12-20 14:21:30+00:00,2025-12-20 14:21:26+00:00,2.529317140887158,0.0,0,1.0117268563548634,88,0.0,30.90374770098023,88,52.20457767610161,27.184466019417478,20,27.42124957223722,95,43,30,60.55,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.3,0.2,0.3,0.265,27.67356947845252,"project, ddos, data",10,2.4192407033260657,27.67356947845252,潜力一般
melogabriel/tinfoil-shops-status,Python,Tinfoil shops status. Check which tinfoil shops are active and working for Nintendo Switch.,157,2025-04-11 22:13:29+00:00,2025-12-20 14:20:39+00:00,2025-12-20 14:20:35+00:00,27.01844844842797,7.959596301084597,100,38.593238084750794,88,100.0,84.64939587659802,88,52.20457767610161,41.747572815533985,25,57.703878629906,82,48,30,57.1,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.3,0.7,0.4,0.46499999999999997,52.434085247168895,"github, nix, automation",1,-1.4426951601859516e-10,52.434085247168895,潜力中等
anton-prosterity/documentation-search-mcp,Python,Documentation search MCP server with external configuration,7,2025-06-23 00:23:00+00:00,2025-12-20 14:20:01+00:00,2025-12-20 14:19:57+00:00,7.211766526559227,15.066440345971092,60,23.157960731713572,88,34.372964251236795,65.50141458766616,88,52.20457767610161,27.184466019417478,27,44.39019967124589,80,43,34,55.55,71.06420951532148,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.5532568380612859,0.3,0.30000000000000004,0.3,0.3,40.06516687840329,"proxy, list, http",10,0.9612261530683008,40.06516687840329,潜力中等
vulnebify/cidre,Python,A CLI tool for fetching and managing CIDR IP ranges from RIRs with firewall integration.,23,2025-03-13 09:40:37+00:00,2025-12-20 14:18:40+00:00,2025-12-20 14:18:36+00:00,16.12775435199498,16.54784119746344,100,37.2428461599102,88,49.35110059045287,73.5515110478056,88,52.20457767610161,56.31067961165049,25,57.8069178355902,100,51,30,65.35,72.73197741346577,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.5599279096538631,0.3,0.5,0.3,0.37,49.27315330017285,"otp, bot, tools",2,0.9058241027239875,49.27315330017285,潜力中等
soulripper13/hass-speedtest-ookla,Python,Home Assistant integration for measuring internet speed using ookla speedtest-cli.,7,2025-04-29 09:42:21+00:00,2025-12-20 14:17:00+00:00,2025-12-20 14:16:57+00:00,4.439385570220076,0.0,100,26.77575422808803,88,0.0,30.90374770098023,88,52.20457767610161,56.31067961165049,25,38.615424329518774,95,44,30,60.9,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.3,0.4,0.3,0.335,43.63202342292576,"api, v2ray, free",1,-1.4426951601859516e-10,43.63202342292576,潜力中等
arschlochnop/VulnWatchdog,Python,"VulnWatchdog 是一个自动化的漏洞监控和分析工具。它可以监控 GitHub 上的 CVE 相关仓库,获取漏洞信息和 POC 代码,并使用 GPT 进行智能分析,生成详细的分析报告。",74,2025-03-16 08:53:56+00:00,2025-12-20 14:16:35+00:00,2025-12-20 14:16:29+00:00,29.854359808888827,30.305008154525936,60,37.548496777639606,88,42.01054756384651,53.48258879129574,88,52.20457767610161,27.184466019417478,25,38.5817280628792,85,46,30,57.599999999999994,55.373784803408995,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.49049513921363597,0.3,0.5,0.3,0.37,42.95337259125846,"github, config, jellyfin",10,1.4824507795767423,42.95337259125846,潜力中等
Lokam-AI/lokamspace,Python,"LokamSpace is an AI-first platform designed to empower small and medium-sized businesses (SMBs) with intelligent, plug-and-play AI agents. Each agent is built to automate specific functions — from marketing and branding to operations and analytics — tailored for business growth and scalability.",6,2025-04-12 22:36:41+00:00,2025-12-20 14:15:52+00:00,2025-12-20 15:04:10+00:00,3.552802352839687,5.198058607228542,60,18.240441453665866,88,0.0,47.02744215366557,88,52.20457767610161,41.747572815533985,35,42.7739994545864,85,48,30,58.3,75.03831004647982,0.5,0.3,0.5,0.44000000000000006,0.6,0.9,0.7000000000000001,0.6291532401859193,0.3,0.30000000000000004,0.3,0.3,40.44297505805214,"project, ddos, data",2,0.8292093910562846,40.44297505805214,潜力中等
usemanusai/CodeMAD,Python,,5,2025-06-13 14:31:54+00:00,2025-12-20 14:15:43+00:00,2025-12-20 14:15:40+00:00,2.529317140887158,2.3001775766318255,0,1.8167890081760023,88,0.0,47.02744215366557,88,52.20457767610161,27.184466019417478,20,34.67691207594562,90,43,30,58.55,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.3,0.2,0.3,0.265,29.025967517149486,"project, ddos, data",10,2.4192407033260657,29.025967517149486,潜力一般
ridwaanhall/ridwaanhall-com,Python,"🚀 Django portfolio with real-time GitHub & WakaTime analytics, interactive guestbook, enterprise grade security, and lightning-fast performance.",29,2025-03-16 09:19:21+00:00,2025-12-20 14:15:36+00:00,2025-12-20 14:15:33+00:00,15.987579630658031,10.259773877716423,100,34.98595270946396,88,62.63693368616816,80.69206816062852,88,52.20457767610161,41.747572815533985,30,56.923081157719736,100,46,35,64.85,100.0,0.5,0.3,0.5,0.44000000000000006,0.8,0.9,0.7800000000000001,0.7490000000000001,0.3,0.5,0.3,0.37,52.238604408909936,"github, config, jellyfin",1,-1.4426951601859516e-10,52.238604408909936,潜力中等
ARUNAGIRINATHAN-K/ARUNAGIRINATHAN-K,Python,,8,2025-05-14 07:12:31+00:00,2025-12-20 14:14:40+00:00,2025-12-20 14:14:37+00:00,5.221407390352646,0.0,0,2.088562956141059,88,0.0,30.90374770098023,88,52.20457767610161,27.184466019417478,20,27.42124957223722,95,43,30,60.55,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.3,0.2,0.3,0.265,27.94277850339907,"project, ddos, data",10,2.4192407033260657,27.94277850339907,潜力一般
ASTRACAT2022/VPN-FREE-astra.net-V1,Python,"Описание: 🚀 Добро пожаловать в официальный  репозиторий AstraCat VPN! Здесь вы найдете готовые конфигурации для подключения к самым быстрым серверам VPN, которые можно использовать абсолютно бесплатно. Наша цель — обеспечить стабильный и безопасный доступ в интернет без ограничений.",6,2025-04-03 13:14:42+00:00,2025-12-20 14:11:20+00:00,2025-12-20 14:11:17+00:00,3.552802352839687,0.0,100,26.421120941135875,88,0.0,30.90374770098023,88,52.20457767610161,27.184466019417478,35,30.42124957223722,95,43,30,60.55,78.27182687261704,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.5820873074904682,0.3,0.4,0.3,0.335,40.113776299540774,"proxy, list, http",10,0.7217942871979073,40.113776299540774,潜力中等
Oaklight/onehub_prices,Python,onehub pricing maintenance via api,46,2025-01-15 15:19:28+00:00,2025-12-20 14:08:59+00:00,2025-12-20 14:09:15+00:00,21.740770737408265,15.919192602169193,60,29.268025705722525,88,57.7209527815583,61.92624790657103,88,52.20457767610161,41.747572815533985,22,46.87846204339386,85,51,30,59.349999999999994,27.17160500831588,0.5,0.3,0.5,0.44000000000000006,0.5,0.9,0.66,0.4276864200332635,0.3,0.4,0.3,0.335,40.848927235774674,"api, v2ray, free",10,2.4193069131944034,40.848927235774674,潜力中等
namegenliang/fast-github-access,Python,加速GitHub网页浏览。GitHub最新hosts。,6,2025-06-17 09:55:30+00:00,2025-12-20 14:08:45+00:00,2025-12-20 14:08:42+00:00,6.325183309178838,7.959596301084597,60,20.315932029051144,88,31.681246336522847,47.93103889465859,88,52.20457767610161,27.184466019417478,20,35.08353060939248,95,43,30,60.55,0.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.269,0.3,0.30000000000000004,0.3,0.3,32.55818912914128,Diverse,10,3.3219280934446673,32.55818912914128,潜力一般
theriturajps/proxy-list,Python,"Automatically updated repository of free public proxies. Hourly refreshed HTTP/HTTPS proxies for web scraping, cybersecurity, and testing. Raw list available with website.",10,2025-02-14 18:46:34+00:00,2025-12-20 14:08:39+00:00,2025-12-20 14:08:35+00:00,10.94788263475713,12.61566165809791,100,33.79463463423712,88,33.51047742219145,48.91417099828108,88,52.20457767610161,56.31067961165049,32,48.12011481330416,85,48,30,58.3,66.89901014789099,0.5,0.3,0.5,0.44000000000000006,0.7,0.9,0.74,0.606596040591564,0.3,0.4,0.3,0.335,45.64960243305139,"proxy, list, http",3,1.0995910810089626,45.64960243305139,潜力中等
BuddyChewChew/localnow-playlist-generator,Python,✅ Local Now Channels ( With EPG ),11,2025-04-11 03:43:00+00:00,2025-12-20 14:08:39+00:00,2025-12-20 14:08:35+00:00,12.676237732363871,18.219370178801018,60,26.447274655525906,88,30.206335348136125,63.26203287662208,88,52.20457767610161,27.184466019417478,20,41.98247790127605,100,46,30,63.599999999999994,55.37042199347009,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.49048168797388036,0.4,0.4,0.3,0.37500000000000006,41.85794800361429,"mcp, ai, knowledge",10,1.4825624897048373,41.85794800361429,潜力中等
IsaacCheng9/order-book-simulator,Python,"An equity order matching engine simulating US stock exchange mechanics with an interactive dashboard. Features price-time priority matching, trade execution, and real-time market data processing.",5,2025-01-28 00:48:46+00:00,2025-12-20 14:07:05+00:00,2025-12-20 14:25:51+00:00,5.301698097226309,17.08983444767867,100,33.10212129557806,88,28.629628251617003,54.35277420142426,88,52.20457767610161,41.747572815533985,30,45.07039887607781,90,43,32,59.05,100.0,0.5,0.3,0.5,0.44000000000000006,0.7,0.8,0.7000000000000001,0.7290000000000001,0.3,0.4,0.35,0.34750000000000003,47.677110099110074,"api, v2ray, free",1,-1.4426951601859516e-10,47.677110099110074,潜力中等
uzumstanley/PHIDATA,Python,High level Multi Intelligent Agent,15,2025-06-21 18:24:07+00:00,2025-12-20 14:05:37+00:00,2025-12-20 14:05:34+00:00,18.980426015207808,28.534854260267103,100,42.579369397176606,88,18.53234108297537,40.86407453814164,88,52.20457767610161,41.747572815533985,20,37.000484027600635,85,51,32,59.849999999999994,76.14995197555174,0.5,0.3,0.5,0.44000000000000006,0.8,0.9,0.7800000000000001,0.6535998079022071,0.5,0.5,0.4,0.475,49.59443531285842,"ai, agent, telegram",2,0.7922814455143306,49.59443531285842,潜力中等
jm-cook/mspa-homeassistant,Python,Home Assistant integration for the MSPA range of spa baths.,16,2025-06-19 06:44:10+00:00,2025-12-20 14:05:32+00:00,2025-12-20 14:05:28+00:00,14.988824035629404,18.219370178801018,100,37.37230917683212,88,36.780787974909856,66.79551505488054,88,52.20457767610161,27.184466019417478,25,44.57254488149236,100,46,30,63.599999999999994,76.33922820360452,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.5743569128144181,0.3,0.5,0.3,0.37,46.68472452679487,"api, v2ray, free",10,0.7859938253201596,46.68472452679487,潜力中等
dp-web4/Synchronism,Python,Unified model bridging quantum mechanics and cosmic evolution through intent dynamics,6,2025-02-11 01:43:08+00:00,2025-12-20 14:03:23+00:00,2025-12-20 14:03:20+00:00,7.946922206350702,12.61566165809791,60,22.594250462874548,88,25.106793709749113,44.39755671640013,88,52.20457767610161,27.184466019417478,25,34.493463629176176,95,43,30,60.55,67.32658912713335,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.5383063565085333,0.4,0.30000000000000004,0.3,0.34,39.19588247172454,"bot, automation, trading",10,1.0853872147752304,39.19588247172454,潜力一般
arthur-ai/arthur-engine,Python,Make AI work for Everyone - Monitoring and governing for your AI/ML ,62,2025-03-26 21:08:54+00:00,2025-12-20 14:00:05+00:00,2025-12-20 14:00:01+00:00,26.929539916389494,38.83442954483558,100,49.36386630724825,88,47.202239280676594,64.3347443821286,88,52.20457767610161,27.184466019417478,25,43.465198078753986,80,46,30,55.599999999999994,70.12351394664886,0.5,0.3,0.5,0.44000000000000006,0.8,0.9,0.7800000000000001,0.6294940557865955,0.3,0.6000000000000001,0.4,0.43000000000000005,50.563887308294774,"ai, agent, telegram",2,0.9924753834391828,50.563887308294774,潜力中等
cnpjpw/cnpjpw,Python,Ferramenta de OSINT para consultar dados do CNPJ,7,2025-05-25 17:59:07+00:00,2025-12-20 13:54:34+00:00,2025-12-20 13:54:30+00:00,7.211766526559227,7.959596301084597,100,30.670565316003298,88,34.372964251236795,49.37772013498083,88,52.20457767610161,27.184466019417478,20,35.73453716753749,95,43,30,60.55,56.38475773128941,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.4945390309251577,0.3,0.4,0.3,0.335,40.48782938101147,"ai, agent, telegram",10,1.448866985866904,40.48782938101147,潜力中等
Drakkar-Software/OctoBot-Market-Making,Python,"Open source crypto market making automation software on MEXC, Bitmart, Binance and 15+ exchanges.",24,2025-05-20 17:39:57+00:00,2025-12-20 13:54:58+00:00,2025-12-20 13:52:29+00:00,19.171173410538472,22.87543553581433,100,40.6748718017504,88,36.780787974909856,66.79551505488054,88,52.20457767610161,27.184466019417478,25,44.57254488149236,100,46,30,63.599999999999994,70.39251507105939,0.5,0.3,0.5,0.44000000000000006,0.6,0.7,0.62,0.5905700602842376,0.4,0.5,0.3,0.41000000000000003,48.63462813242083,"api, v2ray, free",2,0.9835393595153192,48.63462813242083,潜力中等
TheSmartDevs/SmartUtilBot,Python,Smart Util is the most complete bot designed to assist you with a wide array of tools. By @abirxdhack & @TheSmartDevs.,15,2025-04-29 01:07:36+00:00,2025-12-20 13:52:26+00:00,2025-12-20 13:52:23+00:00,19.596982528955124,30.305008154525936,100,43.445545865666126,88,16.642571714251655,39.8484057418968,88,52.20457767610161,27.184466019417478,30,33.44634569064968,85,46,30,57.599999999999994,50.50277718608008,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.4710111087443204,0.5,0.5,0.4,0.475,45.11087777943287,"api, v2ray, free",10,1.6442621500576486,45.11087777943287,潜力中等
galaxyproject/galaxy-mcp,Python,,17,2025-03-25 01:17:39+00:00,2025-12-20 13:52:20+00:00,2025-12-20 13:52:16+00:00,20.65495515491664,36.2953305407763,0,20.96534775123836,88,17.315534156648148,56.33378822122659,88,52.20457767610161,27.184466019417478,20,38.864767806348084,100,46,30,63.599999999999994,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.5,0.3,0.4,0.405,38.20817834899557,"project, ddos, data",10,2.4192407033260657,38.20817834899557,潜力一般
